HOUSEID,HHFAMINC,HHSIZE,HHVEHCNT,URBRUR,MSASIZE,TRAVDAY,TRPMILES,VEHAGE,VEHOWNED,VEHFUEL,DRIVINGOCCUPATION,LIF_CYC,LAST30_PT,LAST30_BIKE,LAST30_ESCT,LAST30_RDSHR,LAST30_TAXI,LAST30_WALK,BIKETRANSIT,DRIVER,TRPTRANS,CONDNONE,CONDTRAV,COV1_PT,COV2_PT
9000014037,5,2,2,2,6,7,53.33934121,9,1,1,2,7,2,2,2,2,2,1,-1,2,1,-1,-1,4,-1
9000014050,7,2,3,2,1,6,36.4617775,1,2,1,2,2,2,2,2,2,2,2,-1,1,4,-1,-1,4,-1
9000014050,7,2,3,2,1,6,19.14605345,1,2,1,2,2,2,2,2,2,2,2,-1,1,4,-1,-1,4,-1
9000014050,7,2,3,2,1,6,7.347420758,1,2,1,2,2,2,2,2,2,2,2,-1,1,4,-1,-1,4,-1
9000014050,7,2,3,2,1,6,30.72778123,1,2,1,2,2,2,2,2,2,2,2,-1,1,4,-1,-1,4,-1
9000014086,5,1,1,1,3,3,3.991920447,24,1,1,1,9,2,2,2,1,2,1,-1,1,4,-1,-1,2,-1
9000014086,5,1,1,1,3,3,4.300186451,24,1,1,1,9,2,2,2,1,2,1,-1,1,1,-1,-1,2,-1
9000014086,5,1,1,1,3,3,0.46302051,24,1,1,1,9,2,2,2,1,2,1,-1,1,20,-1,-1,2,-1
9000014086,5,1,1,1,3,3,0.130515848,24,1,1,1,9,2,2,2,1,2,1,-1,1,20,-1,-1,2,-1
9000014090,8,2,1,1,4,1,5.182100684,2,1,1,2,2,2,2,2,2,2,2,-1,1,1,-1,-1,4,-1
9000014090,8,2,1,1,4,1,0.568054692,2,1,1,2,2,2,2,2,2,2,2,-1,1,1,-1,-1,4,-1
9000014090,8,2,1,1,4,1,5.016780609,2,1,1,2,2,2,2,2,2,2,2,-1,1,1,-1,-1,4,-1
9000014092,7,2,2,1,4,3,5.377252952,4,1,1,1,2,2,1,2,2,2,1,4,1,1,-1,-1,-9,-1
9000014092,7,2,2,1,4,3,5.671845867,4,1,1,1,2,2,1,2,2,2,1,4,1,1,-1,-1,-9,-1
9000014092,7,2,2,1,4,3,3.722809198,4,1,1,1,2,2,1,2,2,2,1,4,1,1,-1,-1,-9,-1
9000014092,7,2,2,1,4,3,3.720323182,4,1,1,1,2,2,1,2,2,2,1,4,1,1,-1,-1,-9,-1
9000014092,7,2,2,1,4,3,7.027346178,4,1,1,1,2,2,1,2,2,2,1,4,1,1,-1,-1,-9,-1
9000014092,7,2,2,1,4,3,6.918582971,4,1,1,1,2,2,1,2,2,2,1,4,1,1,-1,-1,-9,-1
9000014092,7,2,2,1,4,3,2.661901802,4,1,1,1,2,2,1,2,2,2,1,4,1,1,-1,-1,-9,-1
9000014092,7,2,2,1,4,3,2.678060907,4,1,1,1,2,2,1,2,2,2,1,4,1,1,-1,-1,-9,-1
9000014092,7,2,2,1,4,3,5.962709758,4,1,1,1,2,2,1,2,2,2,1,4,1,1,-1,-1,-9,-1
9000014092,7,2,2,1,4,3,5.969546302,4,1,1,1,2,2,1,2,2,2,1,4,1,1,-1,-1,-9,-1
9000014092,7,2,2,1,4,3,1.084524549,4,1,1,1,2,2,1,2,2,2,1,4,1,1,-1,-1,-9,-1
9000014092,7,2,2,1,4,3,7.839030454,4,1,1,1,2,2,1,2,2,2,1,4,1,3,-1,-1,-9,-1
9000014092,7,2,2,1,4,3,8.118707272,4,1,1,1,2,2,1,2,2,2,1,4,1,3,-1,-1,-9,-1
9000014092,7,2,2,1,4,3,6.839030454,4,1,1,1,2,2,1,2,2,2,1,4,1,3,-1,-1,-9,-1
9000014119,8,2,2,1,3,4,1.175264139,9,1,1,2,2,2,2,2,2,2,2,-1,1,3,-1,-1,4,-1
9000014119,8,2,2,1,3,4,3.361715351,9,1,1,2,2,2,2,2,2,2,2,-1,1,3,-1,-1,4,-1
9000014119,8,2,2,1,3,4,0.254816656,9,1,1,2,2,2,2,2,2,2,2,-1,1,3,-1,-1,4,-1
9000014119,8,2,2,1,3,4,3.441889372,9,1,1,2,2,2,2,2,2,2,2,-1,1,3,-1,-1,4,-1
9000014136,6,3,2,1,4,2,2.919204475,2,1,1,2,8,2,2,2,2,2,2,-1,1,1,-1,-1,4,-1
9000014136,6,3,2,1,4,2,2.939714108,2,1,1,2,8,2,2,2,2,2,2,-1,1,1,-1,-1,4,-1
9000014136,6,3,2,1,4,2,8.014294593,2,1,1,2,8,2,2,2,2,2,2,-1,1,1,-1,-1,4,-1
9000014136,6,3,2,1,4,2,8.330640149,2,1,1,2,8,2,2,2,2,2,2,-1,1,1,-1,-1,4,-1
9000014136,6,3,2,1,4,2,4.737103791,2,1,1,2,8,2,2,2,2,2,2,-1,2,9,-1,-1,4,-1
9000014136,6,3,2,1,4,2,6.421379739,2,1,1,2,8,2,2,2,2,2,2,-1,2,9,-1,-1,4,-1
9000014137,6,2,2,2,1,6,6.318210068,12,1,1,1,10,2,2,2,2,2,1,-1,1,1,-1,-1,4,-1
9000014137,6,2,2,2,1,6,6.37849596,12,1,1,1,10,2,2,2,2,2,1,-1,1,1,-1,-1,4,-1
9000014137,6,2,2,2,1,6,3.385954009,12,1,1,1,10,2,2,2,2,2,1,-1,1,1,-1,-1,4,-1
9000014137,6,2,2,2,1,6,3.429459291,12,1,1,1,10,2,2,2,2,2,1,-1,1,1,-1,-1,4,-1
9000014147,8,2,2,1,2,2,3.124922312,6,1,1,1,2,2,2,2,2,2,2,-1,1,2,-1,-1,4,-1
9000014147,8,2,2,1,2,2,3.114356743,6,1,1,1,2,2,2,2,2,2,2,-1,1,2,-1,-1,4,-1
9000014147,8,2,2,1,2,2,3.891858297,6,1,1,1,2,2,2,2,2,2,2,-1,1,4,-1,-1,4,-1
9000014147,8,2,2,1,2,2,3.882535736,6,1,1,1,2,2,2,2,2,2,2,-1,1,4,-1,-1,4,-1
9000014155,8,2,1,1,4,1,1016.279055,7,1,1,2,2,2,1,1,1,2,1,1,1,3,-1,-1,2,-1
9000014160,3,1,1,1,3,6,4.986948415,4,1,1,2,1,2,2,2,2,2,2,-1,1,1,-1,-1,2,-1
9000014160,3,1,1,1,3,6,5.279676818,4,1,1,2,1,2,2,2,2,2,2,-1,1,1,-1,-1,2,-1
9000014175,5,1,1,1,5,5,1.65382225,9,1,1,1,1,2,2,2,2,2,2,-1,1,1,-1,-1,2,-1
9000014177,8,4,2,1,3,1,1.455562461,1,2,1,1,6,2,2,2,2,2,1,-1,1,3,-1,-1,2,-1
9000014177,8,4,2,1,3,1,2.711622126,1,2,1,1,6,2,2,2,2,2,1,-1,1,3,-1,-1,2,-1
9000014177,8,4,2,1,3,1,1.586699814,1,2,1,1,6,2,2,2,2,2,1,-1,1,3,-1,-1,2,-1
9000014177,8,4,2,1,3,1,2.665009323,1,2,1,1,6,2,2,2,2,2,1,-1,1,3,-1,-1,2,-1
9000014177,8,4,2,1,3,1,0.229334991,1,2,1,1,6,2,2,2,2,2,1,-1,1,3,-1,-1,2,-1
9000014177,8,4,2,1,3,1,0.224984462,1,2,1,1,6,2,2,2,2,2,1,-1,1,3,-1,-1,2,-1
9000014188,10,2,2,1,1,6,7.638906153,4,1,1,2,2,2,2,2,1,2,1,-1,1,1,-1,-1,2,-1
9000014188,10,2,2,1,1,6,7.453076445,4,1,1,2,2,2,2,2,1,2,1,-1,1,1,-1,-1,2,-1
9000014198,7,2,2,1,4,6,14.65879428,5,1,1,-1,10,2,2,2,2,2,1,-1,1,1,-1,-1,3,1
9000014198,7,2,2,1,4,6,15.4462399,5,1,1,-1,10,2,2,2,2,2,1,-1,1,1,-1,-1,3,1
9000014202,5,5,2,1,1,5,0.101926663,17,1,1,2,3,2,2,2,2,2,2,-1,2,20,-1,-1,4,-1
9000014214,9,3,2,1,4,5,15.51087632,18,1,1,2,6,1,1,1,1,2,1,3,1,1,-1,-1,3,1
9000014214,9,3,2,1,4,5,15.47296457,18,1,1,2,6,1,1,1,1,2,1,3,1,1,-1,-1,3,1
9000014214,9,3,2,1,4,5,2.228091983,18,1,1,2,6,1,1,1,1,2,1,3,1,1,-1,-1,3,1
9000014220,8,2,3,2,2,3,14.60845245,7,1,1,2,2,2,1,2,2,2,2,3,1,4,-1,-1,2,-1
9000014220,8,2,3,2,2,3,19.75139838,7,1,1,2,2,2,1,2,2,2,2,3,1,4,-1,-1,2,-1
9000014228,7,1,1,1,4,6,14.28091983,1,2,1,-1,9,2,2,2,2,2,2,-1,1,3,2,1,4,-1
9000014228,7,1,1,1,4,6,3.128029832,1,2,1,-1,9,2,2,2,2,2,2,-1,1,3,2,1,4,-1
9000014228,7,1,1,1,4,6,0.949036669,1,2,1,-1,9,2,2,2,2,2,2,-1,1,3,2,1,4,-1
9000014228,7,1,1,1,4,6,11.92106899,1,2,1,-1,9,2,2,2,2,2,2,-1,1,3,2,1,4,-1
9000014259,3,2,2,2,1,1,9.171535115,19,2,1,2,2,2,2,2,2,2,1,-1,1,1,-1,-1,2,-1
9000014259,3,2,2,2,1,1,9.251709136,19,2,1,2,2,2,2,2,2,2,1,-1,1,1,-1,-1,2,-1
9000014259,3,2,2,2,1,1,0.325668117,19,2,1,2,2,2,2,2,2,2,1,-1,1,1,-1,-1,2,-1
9000014259,3,2,2,2,1,1,0.178371659,19,2,1,2,2,2,2,2,2,2,1,-1,1,1,-1,-1,2,-1
9000014268,11,5,3,1,4,2,3.871970168,23,1,1,2,6,2,2,2,2,2,2,-1,1,3,-1,-1,4,-1
9000014268,11,5,3,1,4,2,1.086389062,23,1,1,2,6,2,2,2,2,2,2,-1,1,3,-1,-1,4,-1
9000014268,11,5,3,1,4,2,31.96395277,23,1,1,2,6,2,2,2,2,2,2,-1,1,3,-1,-1,4,-1
9000014268,11,5,3,1,4,2,37.50403978,23,1,1,2,6,2,2,2,2,2,2,-1,1,3,-1,-1,4,-1
9000014268,11,5,3,1,4,2,38.50901181,23,1,1,2,6,2,2,2,2,2,2,-1,-1,3,-1,-1,4,-1
9000014271,5,2,2,1,2,5,4.018645121,6,1,1,-1,10,2,2,2,2,2,2,-1,1,3,-1,-1,2,-1
9000014280,6,2,2,1,4,1,253.7408328,2,1,1,-1,10,2,2,2,2,2,1,-1,1,3,-1,-1,4,-1
9000014285,9,2,4,1,5,5,2.320696085,4,1,1,2,10,2,2,2,2,2,1,-1,1,3,-1,-1,4,-1
9000014285,9,2,4,1,5,5,0.512740833,4,1,1,2,10,2,2,2,2,2,1,-1,1,3,-1,-1,4,-1
9000014285,9,2,4,1,5,5,2.024860162,4,1,1,2,10,2,2,2,2,2,1,-1,1,3,-1,-1,4,-1
9000014285,9,2,4,1,5,5,0.584213797,4,1,1,2,10,2,2,2,2,2,1,-1,1,3,-1,-1,4,-1
9000014285,9,2,4,1,5,5,2.367308888,4,1,1,2,10,2,2,2,2,2,1,-1,1,3,-1,-1,4,-1
9000014285,9,2,4,1,5,5,0.842759478,4,1,1,2,10,2,2,2,2,2,1,-1,1,3,-1,-1,4,-1
9000014285,9,2,4,1,5,5,2.016159105,4,1,1,2,10,2,2,2,2,2,1,-1,1,3,-1,-1,4,-1
9000014287,7,2,2,1,5,5,1.332504661,7,1,1,2,2,2,2,2,1,1,1,-1,1,3,-1,-1,4,-1
9000014287,7,2,2,1,5,5,7.483530143,7,1,1,2,2,2,2,2,1,1,1,-1,1,3,-1,-1,4,-1
9000014309,5,3,2,1,4,2,7.596643878,15,1,1,-1,10,2,2,2,2,2,2,-1,1,1,2,1,4,-1
9000014309,5,3,2,1,4,2,8.407085146,15,1,1,-1,10,2,2,2,2,2,2,-1,1,1,2,1,4,-1
9000014324,7,2,1,1,4,2,0.494095712,6,1,1,-1,10,2,2,2,2,2,1,-1,1,3,-1,-1,4,-1
9000014324,7,2,1,1,4,2,0.52765693,6,1,1,-1,10,2,2,2,2,2,1,-1,1,3,-1,-1,4,-1
9000014334,8,2,2,1,4,3,3.52454941,11,1,1,-1,2,1,2,2,1,2,1,-1,1,1,-1,-1,3,1
9000014334,8,2,2,1,4,3,3.541330019,11,1,1,-1,2,1,2,2,1,2,1,-1,1,1,-1,-1,3,1
9000014334,8,2,2,1,4,3,12.03293971,11,1,1,-1,2,1,2,2,1,2,1,-1,1,1,-1,-1,3,1
9000014334,8,2,2,1,4,3,12.27221877,11,1,1,-1,2,1,2,2,1,2,1,-1,1,1,-1,-1,3,1
9000014346,9,3,3,1,3,1,10.9993785,14,1,1,1,8,2,2,2,2,2,1,-1,1,3,-1,-1,4,-1
9000014346,9,3,3,1,3,1,0.180236172,14,1,1,1,8,2,2,2,2,2,1,-1,1,3,-1,-1,4,-1
9000014346,9,3,3,1,3,1,1.832815413,14,1,1,1,8,2,2,2,2,2,1,-1,1,3,-1,-1,4,-1
9000014346,9,3,3,1,3,1,9.925419515,14,1,1,1,8,2,2,2,2,2,1,-1,1,3,-1,-1,4,-1
9000014346,9,3,3,1,3,1,14.33064015,14,1,1,1,8,2,2,2,2,2,1,-1,1,4,-1,-1,4,-1
9000014346,9,3,3,1,3,1,14.11435674,14,1,1,1,8,2,2,2,2,2,1,-1,1,4,-1,-1,4,-1
9000014347,7,2,2,1,4,1,0.78309509,8,1,1,-1,10,2,2,2,2,2,1,-1,1,3,2,1,4,-1
9000014347,7,2,2,1,4,1,7.093225606,8,1,1,-1,10,2,2,2,2,2,1,-1,1,3,2,1,4,-1
9000014347,7,2,2,1,4,1,7.889993785,8,1,1,-1,10,2,2,2,2,2,1,-1,1,3,2,1,4,-1
9000014349,6,1,3,1,3,7,6.574269733,15,1,1,1,1,2,2,2,2,2,1,-1,1,3,-1,-1,4,-1
9000014349,6,1,3,1,3,7,7.354878807,15,1,1,1,1,2,2,2,2,2,1,-1,1,3,-1,-1,4,-1
9000014356,3,2,2,2,3,2,1.233064015,16,1,1,-1,10,2,2,2,2,2,1,-1,1,1,-1,-1,3,1
9000014356,3,2,2,2,3,2,9.319453076,16,1,1,-1,10,2,2,2,2,2,1,-1,1,1,-1,-1,3,1
9000014356,3,2,2,2,3,2,0.215040398,16,1,1,-1,10,2,2,2,2,2,1,-1,1,1,-1,-1,3,1
9000014356,3,2,2,2,3,2,9.752641392,16,1,1,-1,10,2,2,2,2,2,1,-1,1,1,-1,-1,3,1
9000014360,5,2,2,1,3,4,8.746426352,5,1,1,-1,10,2,2,2,2,2,1,-1,1,1,-1,-1,4,-1
9000014360,5,2,2,1,3,4,2.579241765,5,1,1,-1,10,2,2,2,2,2,1,-1,1,1,-1,-1,4,-1
9000014360,5,2,2,1,3,4,7.579241765,5,1,1,-1,10,2,2,2,2,2,1,-1,1,1,-1,-1,4,-1
9000014360,5,2,2,1,3,4,3.080174021,5,1,1,-1,10,2,2,2,2,2,1,-1,1,1,-1,-1,4,-1
9000014364,9,4,2,1,5,2,1.523306401,1,1,1,2,4,2,2,2,2,2,2,-1,1,3,-1,-1,4,-1
9000014364,9,4,2,1,5,2,1.529521442,1,1,1,2,4,2,2,2,2,2,2,-1,1,3,-1,-1,4,-1
9000014388,11,3,2,1,4,6,4.642635177,2,1,1,2,4,2,2,2,2,2,1,-1,1,1,-1,-1,4,-1
9000014388,11,3,2,1,4,6,4.354878807,2,1,1,2,4,2,2,2,2,2,1,-1,1,1,-1,-1,4,-1
9000014388,11,3,2,1,4,6,2.742697328,2,1,1,2,4,2,2,2,2,2,1,-1,1,3,-1,-1,4,-1
9000014395,6,2,3,2,2,2,27.2156619,14,1,1,1,10,2,2,2,2,2,2,-1,1,4,-1,-1,4,-1
9000014395,6,2,3,2,2,2,281.6096955,14,1,1,1,10,2,2,2,2,2,2,-1,1,4,-1,-1,4,-1
9000014395,6,2,3,2,2,2,27.03169671,14,1,1,1,10,2,2,2,2,2,2,-1,1,4,-1,-1,4,-1
9000014395,6,2,3,2,2,2,266.9707893,14,1,1,1,10,2,2,2,2,2,2,-1,1,4,-1,-1,4,-1
9000014422,9,4,3,1,4,7,2.842759478,4,1,1,2,6,2,2,2,2,2,2,-1,1,1,-1,-1,2,-1
9000014422,9,4,3,1,4,7,3.024238658,4,1,1,2,6,2,2,2,2,2,2,-1,1,1,-1,-1,2,-1
9000014422,9,4,3,1,4,7,2.438160348,4,1,1,2,6,2,2,2,2,2,2,-1,1,1,-1,-1,2,-1
9000014422,9,4,3,1,4,7,6.105034183,4,1,1,2,6,2,2,2,2,2,2,-1,1,1,-1,-1,2,-1
9000014422,9,4,3,1,4,7,5.272840273,4,1,1,2,6,2,2,2,2,2,2,-1,1,1,-1,-1,2,-1
9000014422,9,4,3,1,4,7,4.471721566,4,1,1,2,6,2,2,2,2,2,2,-1,1,1,-1,-1,2,-1
9000014422,9,4,3,1,4,7,4.482287135,4,1,1,2,6,2,2,2,2,2,2,-1,1,1,-1,-1,2,-1
9000014436,5,1,1,1,2,7,4.114356743,5,2,1,2,1,2,2,2,2,2,2,-1,1,3,-1,-1,2,-1
9000014436,5,1,1,1,2,7,4.098819142,5,2,1,2,1,2,2,2,2,2,2,-1,1,3,-1,-1,2,-1
9000014454,7,2,1,1,1,3,3.523927906,7,1,1,2,2,2,1,2,2,2,1,12,1,1,-1,-1,3,1
9000014454,7,2,1,1,1,3,1.610316967,7,1,1,2,2,2,1,2,2,2,1,12,1,1,-1,-1,3,1
9000014454,7,2,1,1,1,3,2.069608452,7,1,1,2,2,2,1,2,2,2,1,12,1,1,-1,-1,3,1
9000014454,7,2,1,1,1,3,3.40770665,7,1,1,2,2,2,1,2,2,2,1,12,1,1,-1,-1,3,1
9000014454,7,2,1,1,1,3,1.731510255,7,1,1,2,2,2,1,2,2,2,1,12,1,1,-1,-1,3,1
9000014454,7,2,1,1,1,3,2.203231821,7,1,1,2,2,2,1,2,2,2,1,12,1,1,-1,-1,3,1
9000014454,7,2,1,1,1,3,1.451833437,7,1,1,2,2,2,1,2,2,2,1,12,1,1,-1,-1,3,1
9000014457,6,2,2,1,1,6,1.157240522,8,2,1,2,2,2,2,2,2,2,2,-1,1,20,-1,-1,2,-1
9000014457,6,2,2,1,1,6,1.121814792,8,2,1,2,2,2,2,2,2,2,2,-1,1,20,-1,-1,2,-1
9000014465,4,5,2,1,4,7,2.251087632,8,1,1,2,4,2,2,2,2,2,1,-1,1,2,-1,-1,4,-1
9000014465,4,5,2,1,4,7,2.331883157,8,1,1,2,4,2,2,2,2,2,1,-1,1,2,-1,-1,4,-1
9000014485,11,2,3,1,5,3,0.835301429,25,1,1,2,2,2,2,2,1,2,1,-1,1,1,-1,-1,2,-1
9000014485,11,2,3,1,5,3,14.35922933,25,1,1,2,2,2,2,2,1,2,1,-1,1,1,-1,-1,2,-1
9000014485,11,2,3,1,5,3,0.671845867,25,1,1,2,2,2,2,2,1,2,1,-1,1,1,-1,-1,2,-1
9000014485,11,2,3,1,5,3,0.697327533,25,1,1,2,2,2,2,2,1,2,1,-1,1,1,-1,-1,2,-1
9000014485,11,2,3,1,5,3,14.0466128,25,1,1,2,2,2,2,2,1,2,1,-1,1,1,-1,-1,2,-1
9000014489,4,1,1,1,5,2,0.823492853,2,1,6,2,1,2,2,2,2,2,1,-1,1,3,-1,-1,3,3
9000014489,4,1,1,1,5,2,17.91733996,2,1,6,2,1,2,2,2,2,2,1,-1,1,3,-1,-1,3,3
9000014489,4,1,1,1,5,2,0.981354879,2,1,6,2,1,2,2,2,2,2,1,-1,1,3,-1,-1,3,3
9000014489,4,1,1,1,5,2,16.29334991,2,1,6,2,1,2,2,2,2,2,1,-1,1,3,-1,-1,3,3
9000014505,10,2,2,1,5,3,40.56059664,11,1,1,-1,2,2,2,2,2,2,1,-1,1,1,-1,-1,2,-1
9000014505,10,2,2,1,5,3,1.530142946,11,1,1,-1,2,2,2,2,2,2,1,-1,1,1,-1,-1,2,-1
9000014505,10,2,2,1,5,3,0.042883779,11,1,1,-1,2,2,2,2,2,2,1,-1,1,1,-1,-1,2,-1
9000014505,10,2,2,1,5,3,1.427594779,11,1,1,-1,2,2,2,2,2,2,1,-1,1,1,-1,-1,2,-1
9000014505,10,2,2,1,5,3,28.8769422,11,1,1,-1,2,2,2,2,2,2,1,-1,1,1,-1,-1,2,-1
9000014505,10,2,2,1,5,3,10.43318832,11,1,1,-1,2,2,2,2,2,2,1,-1,1,1,-1,-1,2,-1
9000014505,10,2,2,1,5,3,3.014916097,11,1,1,-1,2,2,2,2,2,2,1,-1,1,3,-1,-1,2,-1
9000014505,10,2,2,1,5,3,0.090118086,11,1,1,-1,2,2,2,2,2,2,1,-1,1,3,-1,-1,2,-1
9000014505,10,2,2,1,5,3,3.305158484,11,1,1,-1,2,2,2,2,2,2,1,-1,1,3,-1,-1,2,-1
9000014555,10,3,4,2,5,6,24.56432567,5,1,1,1,2,1,2,2,1,2,1,-1,1,1,-1,-1,2,-1
9000014555,10,3,4,2,5,6,24.31385954,5,1,1,1,2,1,2,2,1,2,1,-1,1,1,-1,-1,2,-1
9000014555,10,3,4,2,5,6,12.58732132,5,1,1,1,2,1,2,2,1,2,1,-1,1,3,-1,-1,2,-1
9000014555,10,3,4,2,5,6,12.66625233,5,1,1,1,2,1,2,2,1,2,1,-1,1,3,-1,-1,2,-1
9000014558,5,2,2,1,1,2,1.990055935,10,1,1,-1,10,2,2,2,2,2,2,-1,1,1,2,2,4,-1
9000014558,5,2,2,1,1,2,2.00310752,10,1,1,-1,10,2,2,2,2,2,2,-1,1,1,2,2,4,-1
9000014585,11,2,1,1,4,4,10.28713487,22,1,1,-1,2,2,2,2,2,2,1,-1,1,3,-1,-1,4,-1
9000014585,11,2,1,1,4,4,10.25854568,22,1,1,-1,2,2,2,2,2,2,1,-1,1,3,-1,-1,4,-1
9000014603,8,2,1,1,5,5,5.189558732,5,1,1,2,2,1,2,2,2,2,1,-1,1,8,-1,-1,3,2
9000014603,8,2,1,1,5,5,3.550652579,5,1,1,2,2,1,2,2,2,2,1,-1,1,8,-1,-1,3,2
9000014603,8,2,1,1,5,5,0.385332505,5,1,1,2,2,1,2,2,2,2,1,-1,1,20,-1,-1,3,2
9000014603,8,2,1,1,5,5,0.078931013,5,1,1,2,2,1,2,2,2,2,1,-1,1,20,-1,-1,3,2
9000014603,8,2,1,1,5,5,0.151025482,5,1,1,2,2,1,2,2,2,2,1,-1,1,20,-1,-1,3,2
9000014603,8,2,1,1,5,5,0.464885022,5,1,1,2,2,1,2,2,2,2,1,-1,1,20,-1,-1,3,2
9000014608,6,3,4,1,5,3,15.73337477,17,1,2,1,8,2,1,2,2,2,1,1,1,1,-1,-1,4,-1
9000014608,6,3,4,1,5,3,15.78744562,17,1,2,1,8,2,1,2,2,2,1,1,1,1,-1,-1,4,-1
9000014608,6,3,4,1,5,3,13.42821628,17,1,2,1,8,2,1,2,2,2,1,1,1,2,-1,-1,4,-1
9000014608,6,3,4,1,5,3,12.75761342,17,1,2,1,8,2,1,2,2,2,1,1,1,2,-1,-1,4,-1
9000014608,6,3,4,1,5,3,0.979490367,17,1,2,1,8,2,1,2,2,2,1,1,1,20,-1,-1,4,-1
9000014608,6,3,4,1,5,3,0.801118707,17,1,2,1,8,2,1,2,2,2,1,1,1,20,-1,-1,4,-1
9000014648,6,4,2,1,4,3,8.459291485,2,1,1,2,2,2,2,2,2,2,2,-1,1,3,-1,-1,4,-1
9000014648,6,4,2,1,4,3,6.981354879,2,1,1,2,2,2,2,2,2,2,2,-1,1,3,-1,-1,4,-1
9000014666,6,2,1,1,3,1,1.022374145,2,1,1,-1,10,2,2,2,2,2,1,-1,1,3,-1,-1,3,1
9000014666,6,2,1,1,3,1,216.3256681,2,1,1,-1,10,2,2,2,2,2,1,-1,1,3,-1,-1,3,1
9000014674,8,1,1,1,5,4,3.579241765,6,1,1,2,1,1,2,2,1,2,1,-1,1,3,-1,-1,3,1
9000014674,8,1,1,1,5,4,2.810441268,6,1,1,2,1,1,2,2,1,2,1,-1,1,3,-1,-1,3,1
9000014686,6,8,2,2,5,5,12.59477937,6,1,1,2,4,2,2,2,2,2,2,-1,1,1,-1,-1,2,-1
9000014694,6,2,3,1,5,7,2.045369795,12,1,1,2,2,2,2,2,2,2,2,-1,1,3,-1,-1,4,-1
9000014694,6,2,3,1,5,7,2.060285892,12,1,1,2,2,2,2,2,2,2,2,-1,1,3,-1,-1,4,-1
9000014698,5,3,2,1,2,1,4.735860783,7,1,1,2,6,2,2,2,2,2,1,-1,1,1,-1,-1,5,-1
9000014698,5,3,2,1,2,1,4.803604723,7,1,1,2,6,2,2,2,2,2,1,-1,1,1,-1,-1,5,-1
9000014700,7,2,2,2,6,4,18.5071473,11,1,1,-1,10,2,2,2,2,2,2,-1,1,3,-1,-1,2,-1
9000014700,7,2,2,2,6,4,19.72467371,11,1,1,-1,10,2,2,2,2,2,2,-1,1,3,-1,-1,2,-1
9000014723,3,3,1,2,1,4,11.15475451,1,2,1,2,5,2,2,2,2,2,2,-1,1,3,-1,-1,4,-1
9000014723,3,3,1,2,1,4,11.1845867,1,2,1,2,5,2,2,2,2,2,2,-1,1,3,-1,-1,4,-1
9000014723,3,3,1,2,1,4,17.54692356,1,2,1,2,5,2,2,2,2,2,2,-1,1,3,-1,-1,4,-1
9000014723,3,3,1,2,1,4,17.44934742,1,2,1,2,5,2,2,2,2,2,2,-1,1,3,-1,-1,4,-1
9000014723,3,3,1,2,1,4,6.819763828,1,2,1,2,5,2,2,2,2,2,2,-1,2,9,-1,-1,4,-1
9000014736,5,4,3,2,6,5,9.535736482,10,1,1,2,4,2,2,2,2,2,2,-1,1,3,-1,-1,4,-1
9000014736,5,4,3,2,6,5,2.564325668,10,1,1,2,4,2,2,2,2,2,2,-1,1,3,-1,-1,4,-1
9000014736,5,4,3,2,6,5,22.62709758,10,1,1,2,4,2,2,2,2,2,2,-1,1,1,-1,-1,4,-1
9000014736,5,4,3,2,6,5,1.004350528,10,1,1,2,4,2,2,2,2,2,2,-1,1,1,-1,-1,4,-1
9000014736,5,4,3,2,6,5,21.8154133,10,1,1,2,4,2,2,2,2,2,2,-1,1,1,-1,-1,4,-1
9000014736,5,4,3,2,6,5,8.647607209,10,1,1,2,4,2,2,2,2,2,2,-1,1,3,-1,-1,4,-1
9000014736,5,4,3,2,6,5,19.33001865,10,1,1,2,4,2,2,2,2,2,2,-1,1,4,-1,-1,4,-1
9000014736,5,4,3,2,6,5,19.43567433,10,1,1,2,4,2,2,2,2,2,2,-1,1,4,-1,-1,4,-1
9000014758,9,3,2,1,1,6,2.865133623,2,1,1,1,6,2,2,2,2,2,2,-1,1,1,-1,-1,4,-1
9000014758,9,3,2,1,1,6,2.547545059,2,1,1,1,6,2,2,2,2,2,2,-1,1,3,-1,-1,4,-1
9000014823,7,3,3,2,1,7,1.699192045,3,1,1,1,6,2,2,2,2,2,2,-1,1,4,-1,-1,4,-1
9000014823,7,3,3,2,1,7,7.535736482,3,1,1,1,6,2,2,2,2,2,2,-1,1,4,-1,-1,4,-1
9000014823,7,3,3,2,1,7,9.310130516,3,1,1,1,6,2,2,2,2,2,2,-1,1,4,-1,-1,4,-1
9000014830,7,2,3,1,1,4,3.527035426,13,1,1,2,2,2,2,2,2,2,1,-1,1,1,-1,-1,4,-1
9000014830,7,2,3,1,1,4,1.962709758,13,1,1,2,2,2,2,2,2,2,1,-1,1,1,-1,-1,4,-1
9000014830,7,2,3,1,1,4,1.889993785,13,1,1,2,2,2,2,2,2,2,1,-1,1,1,-1,-1,4,-1
9000014830,7,2,3,1,1,4,4.540708515,13,1,1,2,2,2,2,2,2,2,1,-1,1,1,-1,-1,4,-1
9000014830,7,2,3,1,1,4,224.6494717,13,1,1,2,2,2,2,2,2,2,1,-1,1,4,-1,-1,4,-1
9000014830,7,2,3,1,1,4,2.662523306,13,1,1,2,2,2,2,2,2,2,1,-1,1,4,-1,-1,4,-1
